"annotation_id","annotator","aspect","created_at","id","lead_time","platform","polarity","sentence","source_id","updated_at"
290,"1","performance","2025-09-01T16:09:18.624861Z",1250,15.065,"amazon","positive","It works great and has definitely speeded up my work and my network.","B0000XKBQU","2025-09-01T16:09:18.624876Z"
291,"1","price","2025-09-01T16:09:35.137019Z",1251,15.503,"amazon","positive","Good value for the money","B09GM7KW3L","2025-09-01T16:09:35.137092Z"
292,"1","general","2025-09-01T16:09:47.761871Z",1252,11.312,"amazon","neutral","If you're looking of this cable, you know exactly what you're getting into.","B00GBBSESC","2025-09-01T16:09:47.761883Z"
293,"1","general","2025-09-01T16:09:52.562844Z",1253,3.899,"amazon","positive","Overall, highly recommended!","B07V399KF7","2025-09-01T16:09:52.562888Z"
294,"1","other","2025-09-01T16:10:02.284352Z",1254,7.995,"amazon","positive","The small one I am giving to my next door neighbor who doesn't have one and I'm sure she will love seeing photos show up, too (even if they are smaller than mine!).","B0B71DCNSH","2025-09-01T16:10:02.284380Z"
295,"1","general","2025-09-01T16:10:09.654449Z",1255,6.073,"amazon","neutral","Best reception is up high near a window.","B06XTH5ZB6","2025-09-01T16:10:09.654464Z"
296,"1","performance","2025-09-01T16:10:35.018887Z",1256,24.163,"amazon","neutral","I like white accessories like these earbuds but sound quality lacks bass,i would return them but i like the case they came in.i am going to try them with my phone,hopefully the earbuds will be good for it","B07B3TDLJH","2025-09-01T16:10:35.018899Z"
297,"1","usability","2025-09-01T16:12:59.216030Z",1257,143.175,"amazon","negative","Then the camera kept shutting down at important moments!","B07P3J1HLW","2025-09-01T16:12:59.216045Z"
298,"1","usability","2025-09-01T16:13:05.828048Z",1258,5.746,"amazon","negative","I noticed that the cord seemed to charge better when I plugged it into the Anker adapter but after a few weeks, I had the same issue where the lightning cord randomly would stop working.","B014FCN6KO","2025-09-01T16:13:05.828088Z"
299,"1","design","2025-09-01T16:13:20.462184Z",1259,10.024,"amazon","positive","Beautifully embossed and sturdy.","B01KHIOQ7W","2025-09-01T16:13:20.462200Z"
300,"1","performance","2025-09-01T16:14:35.396843Z",1260,26.943,"amazon","positive","I do get a slight delay, but my headphones shut out the sound from the soundbar and it is perfect.","B00SMBFZNG","2025-09-01T16:14:35.396966Z"
301,"1","general","2025-09-01T16:14:42.488596Z",1261,6.126,"amazon","neutral","AVS forums has loads of suggested settings as well as a means to go through the process on your own.","B00HZZZM56","2025-09-01T16:14:42.488630Z"
302,"1","price","2025-09-01T16:14:50.224015Z",1262,6.805,"amazon","positive","6 years... heavily used...got my moneys worth.","B00CMAQHUI","2025-09-01T16:14:50.224031Z"
303,"1","performance","2025-09-01T16:15:11.458676Z",1263,20.305,"amazon","positive","I bought 2 of these, the 2nd by mistake & it turned out to be a good mistake.<br />Love these headphone.","B00WUT2IGS","2025-09-01T16:15:11.458691Z"
304,"1","performance","2025-09-01T16:15:35.674399Z",1264,22.772,"amazon","neutral","Daytime video is good, Night time video quality could use a update (please) so could the lag time.<br />Works great with my echo show 5 and 8,  Also just ask Alexa with your  fire stick 4k remote control and the Blink floodlight cam will show up on the TV set !","B094YXVVRF","2025-09-01T16:15:35.674444Z"
305,"1","performance","2025-09-01T16:15:44.055558Z",1265,7.352,"amazon","negative","Great design concept, but hardware is not the best and does not close well if filled with discs.","B000BS2MKM","2025-09-01T16:15:44.055576Z"
306,"1","price","2025-09-01T16:16:28.491649Z",1266,43.468,"amazon","positive","That's a different radio frequency and requires a different setup.<br /><br />I am amazed at the great stuff you can get these days for such reasonable prices.","B00KM1QZRY","2025-09-01T16:16:28.491702Z"
307,"1","usability","2025-09-01T16:17:12.818974Z",1267,43.049,"amazon","negative","The Bluetooth turns on and off and they were supposed to be silver not black","B0BGS3F22P","2025-09-01T16:17:12.819025Z"
308,"1","performance","2025-09-01T16:17:19.655342Z",1268,6.08,"amazon","positive","Volume is just right for her to listen in her room.","B003VWW3Q8","2025-09-01T16:17:19.655355Z"
309,"1","design","2025-09-01T16:17:24.695648Z",1269,4.107,"amazon","positive","Sleek design, fits and feels great in my hand, slides with ease.","B09BRD98T4","2025-09-01T16:17:24.695661Z"
310,"1","performance","2025-09-01T16:17:29.370594Z",1270,3.324,"amazon","positive","This cable works well, it transfers fast, and it charges fast too.","B07YDJRXQN","2025-09-01T16:17:29.370607Z"
311,"1","general","2025-09-01T16:17:36.745785Z",1271,6.504,"amazon","neutral","If you've ever used the older style connectors then you'll know what I mean when I say I'm tossing all of my old non-pass-through connectors out.","B09JNZWDHJ","2025-09-01T16:17:36.745800Z"
312,"1","other","2025-09-01T16:17:51.954873Z",1272,9.146,"amazon","neutral","I have a handful of off brand cylinder shaped bluetooth speakers that put off a good amount of sound and even the cheap ones have a decent amount of bass to them.","B0B445JCZ3","2025-09-01T16:17:51.954889Z"
313,"1","usability","2025-09-01T16:18:05.058010Z",1273,12.207,"amazon","positive","Styling is great.<br /><br />Seems easy to use - power it up and film away.","B09TZQDLVV","2025-09-01T16:18:05.058109Z"
314,"1","build_quality","2025-09-01T16:18:15.303107Z",1274,9.353,"amazon","positive","I love being able to “spin” my iPad in the case.","B08YYHJPTM","2025-09-01T16:18:15.303120Z"
315,"1","usability","2025-09-01T16:18:18.892841Z",1275,2.722,"amazon","neutral","If you have smallish hand or buying this for a kid, it will feel huge.","B003VAHYQY","2025-09-01T16:18:18.892883Z"
316,"1","design","2025-09-01T16:18:28.007035Z",1276,7.787,"amazon","positive","Right off, this is a great looking adapter.","B07LFWRL26","2025-09-01T16:18:28.007050Z"
317,"1","support","2025-09-01T16:19:26.691971Z",1277,57.536,"amazon","positive","I'm in my 60's too..so, I'm a little ""technically challenged."" It worked out great when I was trying to read my friend's manuscript of his upcoming book.. he's an author..of a book sold here on Amazon,  it's called, "" Rebecca, Merciful Love"" by C.E.","B07X82DGTH","2025-09-01T16:19:26.691988Z"
318,"1","usability","2025-09-01T16:20:02.467555Z",1278,34.816,"amazon","negative","The DTA's now force me to use their proprietary remote, which negates the features on my equipment, such as Control for HDMI, screen format, channel skipping and a long list more.","B00005T3EY","2025-09-01T16:20:02.467572Z"
319,"1","support","2025-09-01T17:27:45.970632Z",1279,15.774,"amazon","positive","Comes with hardware.<br /><br />Interesting note on hardware.","B09FJCNJ4T","2025-09-01T17:27:45.970650Z"
320,"1","design","2025-09-01T17:27:48.756635Z",1280,12.264,"amazon","negative","But this solution  (and to a lesser extent the over-ear ones) take care of the problem-  My ears have particularly small canal openings and the two are not exactly the same, so this issue was more prevalent to me, no doubt, and I also wear glasses, which impact the outer ear.","B0837G66Q5","2025-09-01T17:27:48.756666Z"
321,"1","general","2025-09-01T17:27:56.468565Z",1281,6.826,"amazon","positive","So it’s a great case!!!!","B07RR6HQKX","2025-09-01T17:27:56.468581Z"
322,"1","performance","2025-09-01T17:28:05.279134Z",1282,7.806,"amazon","neutral","Worked fine for a few months, now about 6 months later I have to jiggle it a lot for my computer to see my phone.","B01540Q4FK","2025-09-01T17:28:05.279151Z"
323,"1","design","2025-09-01T17:28:10.070309Z",1283,3.533,"amazon","positive","A little flimsy but looks are nice.","B002YOVKFE","2025-09-01T17:28:10.070347Z"
324,"1","general","2025-09-01T17:28:14.901178Z",1284,4.006,"amazon","neutral","Everything seemed fine until I needed money for some food.","B08QCM7FL1","2025-09-01T17:28:14.901195Z"
325,"1","general","2025-09-01T17:28:21.584217Z",1285,5.426,"amazon","positive","No problems to speak of (we'll see there as budget drives have that tendency), but so far love it.","B01CN6X09Q","2025-09-01T17:28:21.584263Z"
326,"1","performance","2025-09-01T17:28:26.765783Z",1286,4.356,"amazon","positive","Overall, this is a very excellent 4-star product.<br /><br />Pros:<br />The sound is just great.","B0035JKJAE","2025-09-01T17:28:26.765819Z"
327,"1","usability","2025-09-01T17:28:42.457182Z",1287,14.499,"amazon","neutral","I mean, I always have a group of charged batteries so changing this doorbell's battery isn't a problem; however, if some idiot wanted to, all they would have to do is yank this off the pad and remove the battery to effectively ""blind"" you.","B07SBFV5BN","2025-09-01T17:28:42.457199Z"
328,"1","performance","2025-09-01T17:28:47.882775Z",1288,4.539,"amazon","positive","This is very similar - excellent resolution, nice and bright, a bit wider aspect than what the iPad Air has.<br /><br />The sound is about as good as one would expect.","B014854RGK","2025-09-01T17:28:47.882812Z"
329,"1","price","2025-09-01T17:28:55.237792Z",1289,6.603,"amazon","positive","You get what you pay for with this and not worth the drive to return.","B006VZLOV2","2025-09-01T17:28:55.237805Z"
330,"1","battery","2025-09-01T17:28:59.201708Z",1290,2.794,"amazon","negative","Drops 90% in 24 hours","B089DNNJ1S","2025-09-01T17:28:59.201748Z"
331,"1","usability","2025-09-01T17:29:05.501033Z",1291,5.241,"amazon","negative","Not the correct hardware for our application.","B00ECCC85C","2025-09-01T17:29:05.501049Z"
332,"1","usability","2025-09-01T17:29:12.735533Z",1292,5.807,"amazon","positive","Flash fires quickly and recharges fast for the next shot.","B007G3DQI2","2025-09-01T17:29:12.735635Z"
333,"1","usability","2025-09-01T17:29:16.981038Z",1293,3.416,"amazon","negative","Nothing to grab on to; would not risk using a screwdriver.","B00XK73HT6","2025-09-01T17:29:16.981074Z"
334,"1","usability","2025-09-01T17:30:47.974221Z",1294,90.006,"amazon","positive","In the heady buy frame of mind when I decided to buy my Kindle, I knew I needed a cover, and I thought I needed an additional light. (A Kindle owning friend told me that she wished the Kindle was back lit) So, I was pretty happy when I found this combination cover and light from Periscope.","B00279VK9W","2025-09-01T17:30:47.974235Z"
335,"1","usability","2025-09-01T17:30:53.851103Z",1295,5.037,"amazon","positive","It's excellent quality and the ends are nice and tight; they also fit well into his computer and the router.","B0171EURDC","2025-09-01T17:30:53.851140Z"
336,"1","performance","2025-09-01T17:30:59.423619Z",1296,4.335,"amazon","positive","But when someone wants a dash cam they never have to fool with unless they get in a wreck and need the footage, this the THE best hands down.","B07532KZ3L","2025-09-01T17:30:59.423634Z"
337,"1","price","2025-09-01T17:31:07.089793Z",1297,6.507,"amazon","positive","Great quality, much better than expected for the price.","B00OKSMA6A","2025-09-01T17:31:07.089827Z"
338,"1","usability","2025-09-01T17:31:13.224116Z",1298,4.802,"amazon","neutral","If you're using a gaming computer that needs 60Hz or 120Hz, you'll probably need a better quality cable than this one.","B0BMKMHH8V","2025-09-01T17:31:13.224156Z"
339,"1","general","2025-09-01T17:31:19.194813Z",1299,5.12,"amazon","neutral","My old remote was not responding when certain buttons were hit - a remote is not much good if you push play and nothing happens, although other actions worked fine, and a battery change did not help.","B01B5U1TLC","2025-09-01T17:31:19.194826Z"
340,"1","usability","2025-09-01T17:31:23.484176Z",1300,3.113,"amazon","positive","I’m glad I took a chance on this card since I bought another one that was never recognized.","B00K73NT0S","2025-09-01T17:31:23.484214Z"
341,"1","general","2025-09-01T17:31:40.384222Z",1301,15.8,"amazon","positive","Other products can corrupt data but this one out performs those in ease of use and the fact that it holds 2 drives is very nice!","B0759567JT","2025-09-01T17:31:40.384238Z"
342,"1","usability","2025-09-01T17:31:47.407644Z",1302,5.809,"amazon","positive","I didn't think I'd like the noise cancellation initially as I use them for running outside and it doesn't seem super safe to not be able to hear what's going on in your surroundings, but that isn't the case.","B01G8JO5F2","2025-09-01T17:31:47.407663Z"
343,"1","general","2025-09-01T17:57:11.821316Z",1303,1523.5,"amazon","positive","100 percent Great..awesome size and feel.","B00TGOWK3Q","2025-09-01T17:57:11.821329Z"
344,"1","price","2025-09-01T17:57:16.645778Z",1304,3.878,"amazon","positive","at a great price this is fine memory. for those of you who do not know memory all is good for life .","B003WGJYCY","2025-09-01T17:57:16.645813Z"
345,"1","design","2025-09-01T17:58:04.791171Z",1305,32.012,"amazon","negative","The only issue is that the volume buttons don't like up exactly right.","B08BF8SJD4","2025-09-01T17:58:04.791185Z"
346,"1","usability","2025-09-01T17:58:12.686467Z",1306,7.053,"amazon","neutral","I’d also suggest being very careful when removing them as well - the Apple tips are surprisingly resilient (seemingly indestructible, despite the impression that the silicone is easily tearable.","B083TWVSJS","2025-09-01T17:58:12.686486Z"
347,"1","usability","2025-09-01T17:58:17.090771Z",1307,3.509,"amazon","positive","I have been using it for approximately a month now and I have zero complaints.","B08YY9FTGZ","2025-09-01T17:58:17.090785Z"
348,"1","performance","2025-09-01T17:58:19.625715Z",1308,1.741,"amazon","positive","The sound is amazing!","B01G8JO5F2","2025-09-01T17:58:19.625731Z"
349,"1","usability","2025-09-01T17:58:27.914484Z",1309,7.01,"amazon","positive","Watched a short YouTube video on how to install and it was quick and easy.","B09Q2MW21F","2025-09-01T17:58:27.914503Z"
350,"1","support","2025-09-01T17:58:33.434241Z",1310,4.025,"amazon","positive","I was able to contact Acer and they did resolve the issue within a reasonable amount of time.","B07GM2TCPM","2025-09-01T17:58:33.434257Z"
351,"1","build_quality","2025-09-01T17:58:45.724596Z",1311,7.899,"amazon","positive","Great quality built right never stripped.","B073XBX7N4","2025-09-01T17:58:45.724615Z"
352,"1","usability","2025-09-01T18:08:59.680201Z",1312,613.135,"amazon","positive","It's nice because if you have a show on and need to do something by the kitchen or in the garden, you can keep listening as if you were in the same room--no problem!<br /><br />The sound quality is perfect for TV.","B06XYTQJTN","2025-09-01T18:08:59.680215Z"
353,"1","general","2025-09-01T18:27:52.004993Z",1313,1130.983,"amazon","positive","Fast shipment and great purchase overall.","B07KD8R6HD","2025-09-01T18:27:52.005007Z"
354,"1","other","2025-09-01T18:28:07.316041Z",1314,14.399,"amazon","negative","This seller is misrepresenting this cable in their photos - by a lot.<br /><br />I love greens..this disappointed.","B08NVCJGHJ","2025-09-01T18:28:07.316060Z"
355,"1","support","2025-09-01T18:28:13.266197Z",1315,5.145,"amazon","negative","I read all of the documentation that comes with the mouse, and it didn't say what to do in my case.","B001QXDN68","2025-09-01T18:28:13.266217Z"
356,"1","design","2025-09-01T18:28:22.536703Z",1316,4.122,"amazon","negative","Apparently their diameters and adapters are all over the place.)<br /><br />Softboxes can be floppy things when broken down.","B00COTPLN6","2025-09-01T18:28:22.536747Z"
357,"1","general","2025-09-01T18:28:39.631308Z",1317,16.193,"amazon","positive","I set mine to 5MP - perfect for my uses.","B001PKTR76","2025-09-01T18:28:39.631323Z"
358,"1","general","2025-09-01T18:28:44.901553Z",1318,4.387,"amazon","neutral","However it did take me awhile to reach this state.","B01KI8XHTE","2025-09-01T18:28:44.901570Z"
359,"1","build_quality","2025-09-01T18:28:51.467204Z",1319,5.629,"amazon","negative","We ordered this product and when we received it parts were broken, holes that should have been there were not drilled and parts did not line up correctly.","B00A7X4M1S","2025-09-01T18:28:51.467225Z"
360,"1","connectivity","2025-09-01T18:31:06.862930Z",1320,134.335,"amazon","negative","Only complaint is that the speaker makes a slight chirp before playing audio but that doesn't appear to be a defect from the model, it seems to be a driver issue.","B076V553F5","2025-09-01T18:31:06.862945Z"
361,"1","usability","2025-09-01T18:32:50.588964Z",1321,102.424,"amazon","negative","Dusting crud out of the crevices in the car(looking at you USB charge port the auto manufacturer put in the worst possible exposed spot).","B08MF8MQ55","2025-09-01T18:32:50.588977Z"
362,"1","usability","2025-09-01T18:33:18.863709Z",1322,27.477,"amazon","negative","So, it is pretty much useless for displaying portrait-oriented or odd-sized photos.","B081J5SMY5","2025-09-01T18:33:18.863723Z"
363,"1","general","2025-09-01T18:44:57.036676Z",1323,695.564,"amazon","positive","I love the style of the Ayl very much but one very important detail keeps me from being able to be completely satisfied. (see review)<br /><br />I wouldn't hesitate to recommend the TB2 and am so glad I got it.","B005K2Z99U","2025-09-01T18:44:57.036691Z"
364,"1","usability","2025-09-01T18:45:07.427500Z",1324,9.388,"amazon","positive","The extra adapters help to fit!","B07PT76LW4","2025-09-01T18:45:07.427517Z"
365,"1","usability","2025-09-01T18:45:21.097854Z",1325,12.821,"amazon","negative","I then slid the mouse button into the on position and everything worked.<br /><br />After using this for a while, I hate this set, particularly the mouse.","B08NDVF9VG","2025-09-01T18:45:21.097866Z"
366,"1","usability","2025-09-01T18:45:26.048440Z",1326,4.156,"amazon","positive","One has a Velcro strap that goes across it with a picture of a laptop so as you probably guessed this would be the perfect place to store a smaller sized laptop.","B083997KGC","2025-09-01T18:45:26.048453Z"
367,"1","price","2025-09-01T18:45:37.644241Z",1327,10.125,"amazon","positive","Returned and got one for same price and is amazing.","B0BGBYHL6Z","2025-09-01T18:45:37.644258Z"
368,"1","general","2025-09-01T18:45:42.139489Z",1328,3.721,"amazon","positive","Love this photo box!","B078X5QR8J","2025-09-01T18:45:42.139590Z"
369,"1","usability","2025-09-01T18:45:45.221291Z",1329,2.207,"amazon","positive","Good item.  using it every day.","B00O9MG7PC","2025-09-01T18:45:45.221331Z"
370,"1","general","2025-09-01T18:45:52.006106Z",1330,4.33,"amazon","neutral","It isn't so big that you can't fit it into a shoulder bag for work.","B00FHPLTJE","2025-09-01T18:45:52.006138Z"
371,"1","usability","2025-09-01T18:45:57.482394Z",1331,4.491,"amazon","positive","These really work great!","B08DRZ7FM6","2025-09-01T18:45:57.482434Z"
372,"1","general","2025-09-01T18:46:02.983388Z",1332,4.437,"amazon","neutral","I bought this item knowing it might not work, but though I'd give it a try.","B00JD32KMQ","2025-09-01T18:46:02.983466Z"
373,"1","general","2025-09-01T18:46:07.644273Z",1333,3.758,"amazon","positive","This gadget is a lifesaver!","B087QFM3GF","2025-09-01T18:46:07.644308Z"
374,"1","usability","2025-09-01T18:46:11.778110Z",1334,2.81,"amazon","positive","It is easy to put on and I love the smoothness of it.","B0144AAIWQ","2025-09-01T18:46:11.778124Z"
375,"1","price","2025-09-01T18:46:24.123133Z",1335,11.338,"amazon","negative","However, at the current price (about $90 on Amazon), this hub seems expensive for what it is.","B013P0JU66","2025-09-01T18:46:24.123148Z"
376,"1","price","2025-09-01T18:46:33.106737Z",1336,7.797,"amazon","positive","I have had much more expensive headsets but for the money these were a good fit.","B01G8JO5F2","2025-09-01T18:46:33.106774Z"
377,"1","design","2025-09-01T18:46:38.171534Z",1337,3.772,"amazon","positive","Looks and fits perfect in the ear.","B07R5MKX3K","2025-09-01T18:46:38.171553Z"
378,"1","performance","2025-09-01T18:46:47.354738Z",1338,8.241,"amazon","positive","The camera quality is great and the night vision capability is very easy to look at and see what's going on.","B088WN41YF","2025-09-01T18:46:47.354753Z"
379,"1","usability","2025-09-01T18:46:52.486251Z",1339,3.816,"amazon","positive","Best item ever made because I hate typing on my PlayStation.","B07DDDLQZV","2025-09-01T18:46:52.486289Z"
380,"1","usability","2025-09-01T18:46:57.844696Z",1340,4.522,"amazon","positive","It works well and matches my IPad and keyboard - very happy!","B0814ZMYMS","2025-09-01T18:46:57.844733Z"
381,"1","general","2025-09-01T18:47:03.490165Z",1341,4.805,"amazon","neutral","However, I found that the VZ router produces a MoCA signal over the coax line.","B00FKTMWDE","2025-09-01T18:47:03.490178Z"
382,"1","performance","2025-09-01T18:47:13.994725Z",1342,8.867,"amazon","positive","Great speaker and super easy to set up.","B010OYASRG","2025-09-01T18:47:13.994745Z"
383,"1","connectivity","2025-09-01T18:47:26.859845Z",1343,11.969,"amazon","negative","I've ruled out this is my modem - I have a computer that is connected via Ethernet and it never, ever loses the signal, even when both WiFi bands say ""Connected, No Internet.""<br /><br />I've changed the channel widths, which do nothing to solve the issue.","B079JD7F7G","2025-09-01T18:47:26.859863Z"
384,"1","price","2025-09-01T18:47:31.430625Z",1344,3.688,"amazon","positive","For the price, this memory can not be beaten.","B0829F4621","2025-09-01T18:47:31.430665Z"
385,"1","design","2025-09-01T18:47:38.690676Z",1345,5.913,"amazon","positive","Like so many Apple products the lines are clean and attractive making it an appealing addition to my office.","B0043GCBU4","2025-09-01T18:47:38.690715Z"
386,"1","general","2025-09-01T18:47:48.090030Z",1346,8.455,"amazon","negative","But This Refurbished Plantronics Bluetooth Headset, Was Not An Acceptable Bluetooth.","B07FTTPVGG","2025-09-01T18:47:48.090050Z"
387,"1","price","2025-09-01T18:47:56.331739Z",1347,5.708,"amazon","positive","But for the money is a great little tripod.","B001MYL1AG","2025-09-01T18:47:56.331779Z"
388,"1","general","2025-09-01T18:48:04.137385Z",1348,6.786,"amazon","positive","Great product (wish the fitting didn't slide up, though!)","B071Y4PNNS","2025-09-01T18:48:04.137404Z"
389,"1","design","2025-09-01T18:48:12.969655Z",1349,7.562,"amazon","neutral","Volume knob requires a bit of turing to adjust volume, this could be a plus or minus since it allows finer control over volume, I prefer a quicker adjustment, but again could go either way.","B00BIF0XTE","2025-09-01T18:48:12.969687Z"
390,"1","price","2025-09-01T18:48:19.561182Z",1350,5.521,"amazon","neutral","I got it super cheap, so these are less impactful than they would be otherwise.","B01J90O7KK","2025-09-01T18:48:19.561198Z"
391,"1","price","2025-09-01T18:48:25.058909Z",1351,4.225,"amazon","positive","I am considering purchasing another for my nephew depending on how that first report card looks because it is that great of a deal!","B07WMDV7CW","2025-09-01T18:48:25.058938Z"
392,"1","general","2025-09-01T18:48:31.321026Z",1352,3.736,"amazon","negative","It seems several others are having the same or a similar problem.","B00MV72REW","2025-09-01T18:48:31.321066Z"
393,"1","usability","2025-09-01T18:48:34.734533Z",1353,2.56,"amazon","positive","I love using this for my wireless Halo remote.","B073VZ2Z6F","2025-09-01T18:48:34.734548Z"
394,"1","price","2025-09-01T18:48:45.931996Z",1354,10.406,"amazon","positive","Absolutely YES.<br /><br />And when you consider that flagship Snapdragon 8 class options such as the Galaxy Tab S8 can cost 4-5x as much as this one, you have to consider that they aren't actually 4-5x BETTER for the money.","B09SFX1KYC","2025-09-01T18:48:45.932014Z"
395,"1","usability","2025-09-01T18:48:54.525083Z",1355,7.119,"amazon","neutral","It does what it says, holds up my laptop great and all, but it's pretty difficult to adjust and get each side even.","B071Y7SQW9","2025-09-01T18:48:54.525100Z"
396,"1","general","2025-09-01T18:48:58.256546Z",1356,2.838,"amazon","positive","I wish I could give you a 10 star.","B0753ZYBK4","2025-09-01T18:48:58.256580Z"
397,"1","usability","2025-09-01T18:49:06.048242Z",1357,6.361,"amazon","negative","I love reading my kindle as is, dont like the extra weight of a cover.","B0057WTEWQ","2025-09-01T18:49:06.048281Z"
398,"1","general","2025-09-01T18:49:09.361232Z",1358,2.408,"amazon","positive","great fit and function","B01DUL966O","2025-09-01T18:49:09.361247Z"
399,"1","general","2025-09-01T18:49:12.329884Z",1359,2.104,"amazon","positive","A great product, very happy with it.","B074SHZHFF","2025-09-01T18:49:12.329923Z"
400,"1","performance","2025-09-01T18:49:23.623706Z",1360,9.956,"amazon","negative","For example watching television or Netflix on my laptop or tablet.<br /><br />Advise not buying these and wait for the next generation which hopefully will not have the same issue.<br /><br />I bought the Sony WH-1000MX3 headphones.","B07NM3RSRQ","2025-09-01T18:49:23.623722Z"
401,"1","general","2025-09-01T18:49:27.425949Z",1361,2.97,"amazon","neutral","This kit reminds me of the old DiscWasher from the 70's and 80's!","B07DVSTBXM","2025-09-01T18:49:27.425984Z"
402,"1","usability","2025-09-01T18:49:31.456532Z",1362,3.07,"amazon","positive","There is several people who have complaints about little things but, overall it works great.","B01N32NCPM","2025-09-01T18:49:31.456551Z"
403,"1","usability","2025-09-01T18:49:41.529745Z",1363,8.745,"amazon","negative","I don't except perfect but you can barely hear when you ask a question the response!","B01DFKC2SO","2025-09-01T18:49:41.529764Z"
404,"1","performance","2025-09-01T18:49:48.800735Z",1364,6.438,"amazon","positive","But when you're alone or drinking with 3-4 friends and a great song comes on, this little speaker system will let you turn it up and enjoy your music, louder than you'd normally listen, with some room to go.<br />(It's great for watching movies too!)","B000062VUO","2025-09-01T18:49:48.800774Z"
405,"1","general","2025-09-01T18:49:53.775450Z",1365,3.776,"amazon","neutral","Canon seems to be phasing this one out.","B00BW6LTG0","2025-09-01T18:49:53.775465Z"
406,"1","usability","2025-09-01T18:50:03.219753Z",1366,8.552,"amazon","neutral","Most of the time this doesn't mean anything, but like all fanless computer designs it is extremely possible the unit will need to slow itself down to prevent overheating if used for extended periods of time.","B09V2GMFGS","2025-09-01T18:50:03.219789Z"
407,"1","battery","2025-09-01T18:50:06.172844Z",1367,2.073,"amazon","neutral","Battery life was average at best.","B0863H2Z27","2025-09-01T18:50:06.172885Z"
408,"1","general","2025-09-01T18:50:16.104331Z",1368,8.649,"amazon","neutral","If you like ghosts ding-dong-ditching you at 3AM, or inexplicable door bell rings at random times, this is the device for you!","B01DM6BDA4","2025-09-01T18:50:16.104350Z"
409,"1","general","2025-09-01T18:50:21.071251Z",1369,4.064,"amazon","neutral","I usually just bring my laptop bag and I try to ditch the purse and this makes that easier.","B081JNJYHH","2025-09-01T18:50:21.071289Z"
410,"1","usability","2025-09-01T18:50:30.501586Z",1370,8.606,"amazon","positive","It fit perfect and instructions were easy .","B0956ZWW4F","2025-09-01T18:50:30.501624Z"
411,"1","usability","2025-09-01T18:50:37.686443Z",1371,5.926,"amazon","positive","Plex server reboots without any issue and I can remote to it all the time.","B093PYT66X","2025-09-01T18:50:37.686478Z"
412,"1","general","2025-09-01T18:50:41.551662Z",1372,2.927,"amazon","neutral","The van came with a backup camera down low.","B08H1WZSK9","2025-09-01T18:50:41.551698Z"
413,"1","performance","2025-09-01T18:50:44.840478Z",1373,2.44,"amazon","positive","They are comfortable and sound great!","B00WGMRD2S","2025-09-01T18:50:44.840513Z"
414,"1","performance","2025-09-01T18:50:49.204129Z",1374,2.349,"amazon","positive","The remote works now.","B08C1W5N87","2025-09-01T18:50:49.204163Z"
415,"1","price","2025-09-01T18:50:53.075850Z",1375,2.915,"amazon","positive","Works great for my needs and at an excellent price.","B00KYH6LSY","2025-09-01T18:50:53.075865Z"
416,"1","battery","2025-09-01T18:50:57.238841Z",1376,3.32,"amazon","positive","The battery life is excellent on these, I could go many days without having to charge them and that was sleeping in them every night.","B09NXM95TP","2025-09-01T18:50:57.238855Z"
417,"1","general","2025-09-01T18:51:04.105433Z",1377,5.831,"amazon","positive","These cords are great.","B073PT6Q1P","2025-09-01T18:51:04.105475Z"
418,"1","price","2025-09-01T18:51:08.803597Z",1378,3.866,"amazon","positive","Great quality for the price, this will last for a decade or more","B0081F2Z40","2025-09-01T18:51:08.803633Z"
419,"1","price","2025-09-01T18:51:12.473951Z",1379,2.841,"amazon","positive","Very cute and a great product for the price.","B07ZH5S7VT","2025-09-01T18:51:12.474050Z"
420,"1","general","2025-09-01T18:51:15.887695Z",1380,2.225,"amazon","neutral","I should return it earlier.","B00CGV3XF0","2025-09-01T18:51:15.888145Z"
421,"1","usability","2025-09-01T18:51:26.024155Z",1381,9.27,"amazon","positive","If you're good with painting, you can even paint the Workspace Hub to blend, or contrast, the colors of your walls.<br /><br />Added:  Had this up on my wall.","B01A0N0RAO","2025-09-01T18:51:26.024171Z"
422,"1","design","2025-09-01T18:51:32.239575Z",1382,5.324,"amazon","positive","Beautiful Black color and a very nice box, Music, I love music..... recommend.","B00IJSBHN4","2025-09-01T18:51:32.239589Z"
423,"1","performance","2025-09-01T18:51:37.400991Z",1383,3.774,"amazon","positive","I’ve had no issue with them unpairing, sound delay, echoing or distortion.<br /><br />These speakers have proven to be an excellent addition to our pool environment and a definite hit during parties.","B08RSHZYH7","2025-09-01T18:51:37.401024Z"
424,"1","build_quality","2025-09-01T18:51:42.557017Z",1384,6.007000000000001,"amazon","negative","My backstand got few  scratches cause the left side wouldn’t stick on the backstand of my surface..","B07GTH4SSC","2025-09-01T18:51:46.284635Z"
425,"1","price","2025-09-01T18:51:50.773732Z",1385,3.649,"amazon","positive","Trust me, you get what you pay for.","B01BV13S7S","2025-09-01T18:51:50.773748Z"
426,"1","general","2025-09-01T18:52:00.516680Z",1386,8.33,"amazon","negative","There were cheaper meters for sale, but they had generally bad reviews.","B0002EH4YO","2025-09-01T18:52:00.516713Z"
427,"1","price","2025-09-01T18:52:07.744213Z",1387,5.875,"amazon","positive","A great deal at any the price.","B075X353VX","2025-09-01T18:52:07.744253Z"
