"annotation_id","annotator","aspect","created_at","id","lead_time","platform","polarity","sentence","source_id","updated_at"
1188,"1","usability","2025-09-05T01:07:58.891968Z",2148,3.63,"amazon","negative","Adding this to your existing PC is not fun.","B08TLZ32B6","2025-09-05T01:07:58.891986Z"
1189,"1","usability","2025-09-05T01:08:04.876079Z",2149,5.853,"amazon","negative","I was really excited to use this mouse for my new chrome book amd the USB part did not work.","B07T8HFPDM","2025-09-05T01:08:04.876105Z"
1190,"1","general","2025-09-05T01:08:45.039142Z",2150,39.959,"amazon","neutral","The quality is about equal to having your phone on speaker and walking 5-10 feet away to talk.","B00K4NK36E","2025-09-05T01:08:45.039163Z"
1191,"1","performance","2025-09-05T01:11:55.826289Z",2151,190.446,"amazon","negative","This works but I can barely hear the audio even though both my phone and car volumn are turned up high.","B01LXFKSNA","2025-09-05T01:11:55.826313Z"
1192,"1","general","2025-09-05T01:12:01.890979Z",2152,5.866,"amazon","neutral","The audible fan is of the PlayStation only.<br /><br />Will update if the cooling fan fails or breaks in anyway.","B07NNQXTQT","2025-09-05T01:12:01.890997Z"
1193,"1","performance","2025-09-05T01:12:05.789695Z",2153,3.763,"amazon","positive","It's fast and has worked well for him so far.","B07YCR1S3L","2025-09-05T01:12:05.789714Z"
1194,"1","general","2025-09-05T01:12:11.839959Z",2154,5.923,"amazon","neutral","The way the stylus stores in the bottom of the board is a better design feature than the boogie boards.","B01ICP1ISC","2025-09-05T01:12:11.839983Z"
1195,"1","general","2025-09-05T01:15:10.120970Z",2155,178.062,"amazon","positive","If you have an NFC-enabled phone like my Galaxy Note 3 it's even simpler.","B00LX1AEYW","2025-09-05T01:15:10.121140Z"
1196,"1","usability","2025-09-05T01:15:15.993651Z",2156,5.693,"amazon","negative","This is going to sound weird,  but he had a really bad infection in his ear canal that wouldn't go away.","B09M3QT2ZJ","2025-09-05T01:15:15.993670Z"
1197,"1","general","2025-09-05T01:18:52.293569Z",2157,216.062,"amazon","positive","In general this is a very good wrist strap for those of us who hate shoulder straps.","B07RKLY3X9","2025-09-05T01:18:52.293594Z"
1198,"1","build_quality","2025-09-05T01:18:55.926625Z",2158,3.331,"amazon","positive","The workmanship on it is good.","B07YYWK432","2025-09-05T01:18:55.926650Z"
1199,"1","general","2025-09-05T01:18:59.321600Z",2159,3.254,"amazon","neutral","I'll buy more when needed.","B011JGZQL6","2025-09-05T01:18:59.321622Z"
1200,"1","general","2025-09-05T01:20:36.364797Z",2160,96.817,"amazon","negative","It may have just been a clash of brands and standards, because every time I tried to switch to using the TV speakers in the options, it would shut off my Pioneer receiver instead.","B08QXHYQFQ","2025-09-05T01:20:36.364823Z"
1201,"1","general","2025-09-05T01:20:43.592366Z",2161,6.904,"amazon","neutral","If you keep them down on the desk the sound will seem to be coming from the desk and can impact the overall impression.","B073ZLJHY4","2025-09-05T01:20:43.592388Z"
1202,"1","usability","2025-09-05T01:23:55.704042Z",2162,191.866,"amazon","negative","I read where others had the same issue but I took a chance hoping it was one that was a lemon.","B07DG833MZ","2025-09-05T01:23:55.704066Z"
1203,"1","price","2025-09-05T01:23:58.704203Z",2163,2.768,"amazon","neutral","You will def get what you pay for.","B09MH42ZP1","2025-09-05T01:23:58.704223Z"
1204,"1","general","2025-09-05T01:24:06.105519Z",2164,7.265,"amazon","neutral","There are some addons that are bad, but Kodi itself is not illegal or malware in any way.","B07F1FTJ7R","2025-09-05T01:24:06.105541Z"
1205,"1","usability","2025-09-05T01:27:06.355640Z",2165,180.064,"amazon","positive","It keeps my nook protected and the stand  makes hands free reading possible.","B00AQ9F1I6","2025-09-05T01:27:06.355662Z"
1206,"1","connectivity","2025-09-05T01:30:22.250075Z",2166,195.658,"amazon","positive","In the nine months since purchasing this cable I have used it often to move large file systems from my work to personal computers (and even a Chromebook.) Never a problem, and the connections are as solid as the day it arrived.","B00HJZJI84","2025-09-05T01:30:22.250095Z"
1207,"1","general","2025-09-05T01:32:24.618932Z",2167,122.126,"amazon","positive","Truly, just the thought of ones intimate space becoming violated- makes these worth their weight in gold- especially when the worst part of all this- these video streams or, sessions can make their way to the World Wide Web.","B08B3KD42F","2025-09-05T01:32:24.618974Z"
1208,"1","general","2025-09-05T01:32:29.855662Z",2168,4.936,"amazon","positive","I've never had a problem with them falling out.<br /><br />Sound quality is pretty good out-of-the-box (clear and loud), but a little thin at the higher frequencies (especially noticeable with acoustic music).","B07MC1QCHW","2025-09-05T01:32:29.855685Z"
1209,"1","design","2025-09-05T01:32:34.614382Z",2169,4.564,"amazon","positive","Has a very powerful magnet to keep connected to adapter.","B00W5Q06VU","2025-09-05T01:32:34.614413Z"
1210,"1","design","2025-09-05T01:32:39.304021Z",2170,4.443,"amazon","positive","love the space saving concept of the stand.","B09NFQML72","2025-09-05T01:32:39.304042Z"
1211,"1","general","2025-09-05T01:35:48.044114Z",2171,188.481,"amazon","positive","I usually have it in my bedroom and when I have it loud enough, I can hear the music clearly in my bathroom while I'm showering.","B0748N1BZD","2025-09-05T01:35:48.044173Z"
1212,"1","general","2025-09-05T01:35:51.349169Z",2172,2.901,"amazon","neutral","But on a waist no problem!","B0002OD3JY","2025-09-05T01:35:51.349189Z"
1213,"1","price","2025-09-05T01:35:54.615654Z",2173,3.137,"amazon","neutral","I also think $300 is a good price for this type of camera.","B006K551HQ","2025-09-05T01:35:54.615726Z"
1214,"1","performance","2025-09-05T01:36:02.194446Z",2174,7.451,"amazon","neutral","Using the Alexa app for Music is extremely limited.","B0863TXGM3","2025-09-05T01:36:02.194467Z"
1215,"1","other","2025-09-05T01:39:06.311113Z",2175,183.896,"amazon","neutral","I only use it for reading my Bible app and devotionals/books.","B07WGL828F","2025-09-05T01:39:06.311332Z"
1216,"1","general","2025-09-05T01:39:09.551284Z",2176,3.066,"amazon","neutral","En actualizaciones de verían, colocarle español","B01NBTFNVA","2025-09-05T01:39:09.551304Z"
1217,"1","general","2025-09-05T01:39:13.319332Z",2177,3.636,"amazon","neutral","I mean it's a surprising amount.","B0B5N7DCK6","2025-09-05T01:39:13.319352Z"
1218,"1","performance","2025-09-05T01:39:19.019944Z",2178,5.562,"amazon","neutral","I have used SanDisk memory cards for years and can recall only one of them going bad, that was several years ago.","B00MBFPT3A","2025-09-05T01:39:19.019985Z"
1219,"1","performance","2025-09-05T01:39:22.849737Z",2179,3.673,"amazon","neutral","Longer would have been better, but not too bad.","B001BMKNZI","2025-09-05T01:39:22.849758Z"
1220,"1","usability","2025-09-05T01:42:20.137714Z",2180,177.09,"amazon","neutral","Quite satisfied for my uses.","B081QSHG1K","2025-09-05T01:42:20.137733Z"
1221,"1","general","2025-09-05T01:42:29.337234Z",2181,9.029,"amazon","positive","I can say that I am more than happy with the product and will update the review once more time has passed.","B000092TT0","2025-09-05T01:42:29.337256Z"
1222,"1","general","2025-09-05T01:42:31.871364Z",2182,2.396,"amazon","neutral","For a small office, this works fine.","B074VB8VY4","2025-09-05T01:42:31.871383Z"
1223,"1","usability","2025-09-05T01:42:36.139249Z",2183,4.128,"amazon","positive","It's perfect for my apartment and I want to get a second one.","B076H3SRXG","2025-09-05T01:42:36.139273Z"
1224,"1","performance","2025-09-05T01:45:56.431284Z",2184,200.049,"amazon","negative","It is extremely slow.","B08YYFLVFW","2025-09-05T01:45:56.431429Z"
1225,"1","general","2025-09-05T01:45:59.437869Z",2185,2.759,"amazon","neutral","Everything plugged in solid, not too loose or tight.","B00RXNVKOC","2025-09-05T01:45:59.437889Z"
1226,"1","general","2025-09-05T01:49:12.122633Z",2186,192.512,"amazon","neutral","I can order from Amazon, check on orders, and receive notification of delivery.","B07FZ8S74R","2025-09-05T01:49:12.122654Z"
1227,"1","general","2025-09-05T01:49:14.810063Z",2187,2.502,"amazon","neutral","I have nothing bad to say about these.","B07XJ8C8F5","2025-09-05T01:49:14.810090Z"
1228,"1","performance","2025-09-05T01:49:19.159496Z",2188,4.209,"amazon","neutral","I hadn't previously tried V-Moda headphones, instead I'd mainly relied on my trusty AKG and Bose over the ear headsets.","B01MQEL094","2025-09-05T01:49:19.159537Z"
1229,"1","usability","2025-09-05T01:53:06.472813Z",2189,227.111,"amazon","neutral","If you want to connect your iPad to the projector you'll need an iPad to HDMI cable.<br /><br />The projector comes with a manual,  power cord, AV cord, and a remote and it's actually very easy to set up, focus, and start using.","B015R22PVM","2025-09-05T01:53:06.472832Z"
1230,"1","design","2025-09-05T01:53:14.572902Z",2190,7.934,"amazon","neutral","The cover also feels very sturdy and well made.<br /><br />There is one issue I have with this case — and that is that it is terribly difficult to remove.","B0B34FLYK2","2025-09-05T01:53:14.572944Z"
1231,"1","design","2025-09-05T01:53:20.153524Z",2191,5.443,"amazon","positive","The design is what attracted me and the ridges so that you can make it like a stand sideways.","B00P682UAE","2025-09-05T01:53:20.153563Z"
1232,"1","general","2025-09-05T01:56:21.198884Z",2192,180.833,"amazon","positive","Dell always has made great products and this headset is pretty great.","B06XHJB3XT","2025-09-05T01:56:21.198909Z"
1233,"1","battery","2025-09-05T01:56:24.511896Z",2193,6.774,"amazon","negative","It just seems to drain battery charge, even when it's supposedly not on.","B01G8JO5F2","2025-09-05T01:56:30.658100Z"
1234,"1","support","2025-09-05T01:59:36.859460Z",2194,184.476,"amazon","neutral","Talked to TDK team on the problem.","B00JUINWSA","2025-09-05T01:59:36.859497Z"
1235,"1","general","2025-09-05T01:59:44.209492Z",2195,6.929,"amazon","neutral","Been using around 7 months and haven’t had an issue.","B0819PGLMJ","2025-09-05T01:59:44.209515Z"
1236,"1","general","2025-09-05T01:59:46.591081Z",2196,2.243,"amazon","neutral","Not much to say about this cable.","B07DTRYMQQ","2025-09-05T01:59:46.591121Z"
1237,"1","performance","2025-09-05T01:59:51.790222Z",2197,5.062,"amazon","neutral","The 1 terabyte hard drive has a handful of gigs, maybe 30-50, and yet it had no problem loading this page.<br /><br />So yeah.","B07PZQ9LSN","2025-09-05T01:59:51.790260Z"
1238,"1","performance","2025-09-05T02:03:00.615153Z",2198,188.569,"amazon","negative","I was about to return this back to Amazon because when I got it during 2017 Black Friday it did not cool my cpu.","B01M7XI50R","2025-09-05T02:03:00.615190Z"
1239,"1","usability","2025-09-05T02:03:12.263796Z",2199,11.315,"amazon","negative","The fit isn't really tight and is a little loose in some areas, but with some tweaking, you can make it more uniform.<br /><br />My husband has been using it more than me and he does have one complaint: it makes the buttons harder to press due to its thickness.","B00RW3GBL0","2025-09-05T02:03:12.263817Z"
1240,"1","support","2025-09-05T02:03:20.298995Z",2200,7.874,"amazon","neutral","First time I needed to file a claim for an item that didn't turn into a hassle.","B002I007EY","2025-09-05T02:03:20.299018Z"
1241,"1","usability","2025-09-05T02:03:25.942098Z",2201,5.505,"amazon","neutral","The large plastic tightening handle is spring-loaded so you can pull outward and reposition the handle as needed if it hits anything.<br /><br />A shoe-mount flash like a Nikon SB-800 or similar on-camera flash is gently but securely held in place in vise-like padded jaws.","B00JAAXH1A","2025-09-05T02:03:25.942120Z"
1242,"1","general","2025-09-05T02:06:45.643372Z",2202,199.482,"amazon","neutral","My son in law installed this product for me.","B01LDOZL28","2025-09-05T02:06:45.643414Z"
1243,"1","design","2025-09-05T02:06:49.895184Z",2203,4.019,"amazon","positive","These are really nice for what they are designed for.","B007JNWCDE","2025-09-05T02:06:49.895204Z"
1244,"1","general","2025-09-05T02:06:53.920500Z",2204,3.891,"amazon","neutral","That is not an issue if you are listening to this close in like on a night stand or desk.","B0154EA3DK","2025-09-05T02:06:53.920544Z"
1245,"1","general","2025-09-05T02:06:57.707697Z",2205,3.651,"amazon","positive","Perfect for a laptop or device.","B08W43825W","2025-09-05T02:06:57.707718Z"
1246,"1","support","2025-09-05T02:07:03.412721Z",2206,5.563,"amazon","negative","I can’t return it and the irk of trying to get the warranty is too much.","B09WQPRMLF","2025-09-05T02:07:03.412741Z"
1247,"1","general","2025-09-05T02:07:07.610206Z",2207,4.055,"amazon","negative","Because that's not what this is built for.","B000ASTKWQ","2025-09-05T02:07:07.610226Z"
1248,"1","design","2025-09-05T02:07:14.297534Z",2208,6.532,"amazon","negative","The 22"" TN panels have gotten a bad rap due to their poor performance, most of them have  issues with bad color banding and lots of light bleeding at the edges.","B000P6MOG2","2025-09-05T02:07:14.297552Z"
1249,"1","performance","2025-09-05T02:07:19.060603Z",2209,4.607,"amazon","negative","It takes five, slow response time, manual interventions to get the image on the phone.<br /><br />Impractical.","B0B58XNVP6","2025-09-05T02:07:19.060640Z"
1250,"1","performance","2025-09-05T02:07:24.662300Z",2210,5.46,"amazon","negative","I would use this for no more than charging a phone, but never for a higher power device (irons, heaters, etc).<br />Also, be aware that even when the power strip appears to provide a ground connection, there is no ground on the male plug, so no ground.","B097C42349","2025-09-05T02:07:24.662323Z"
1251,"1","battery","2025-09-05T02:07:28.919469Z",2211,4.101,"amazon","negative","I do not know whether the problem is the method of calculating the capacity (mAh) or over-stated capacities by the manufacturers.<br /><br />ORIGINAL REVIEW (8/4/2019):<br /><br />But I did not find my 3 AA Ni-MH batteries charged in a short time this week; they took several hours.","B07QXP6XT3","2025-09-05T02:07:28.919492Z"
1252,"1","general","2025-09-05T02:07:34.613457Z",2212,5.548,"amazon","positive","This is a good quality tripod that I use to support my cameras to take pictures.","B00XI87KV8","2025-09-05T02:07:34.613476Z"
1253,"1","general","2025-09-05T02:07:48.131522Z",2213,13.366,"amazon","negative","I still found it unimpressive.<br /><br />If you want something cheap enough you're okay with it breaking or getting lost, this is fine.","B09BTPNNGT","2025-09-05T02:07:48.131542Z"
1254,"1","support","2025-09-05T02:08:51.860343Z",2214,8.757,"amazon","positive","If you are purchasing for a camera, please note: this warranty will very likely be a one and done for you, depending on the camera.","B00I4DXBO2","2025-09-05T02:08:51.860365Z"
1255,"1","performance","2025-09-05T02:08:58.245143Z",2215,6.251,"amazon","positive","Traffic support is a great asset and now comes free with this device -- I've been saved from many a jam and not have to be tuned into the radio for traffic reports on the 8's.","B00166F8YU","2025-09-05T02:08:58.245164Z"
1256,"1","performance","2025-09-05T02:09:01.802153Z",2216,3.422,"amazon","positive","I also noticed that the speed of the processor is incredible.","B0791TX5P5","2025-09-05T02:09:01.802190Z"
1257,"1","performance","2025-09-05T02:09:04.665688Z",2217,2.731,"amazon","positive","Works great, and sounds great.","B01LZRFI5C","2025-09-05T02:09:04.665706Z"
1258,"1","general","2025-09-05T02:09:08.060913Z",2218,3.269,"amazon","neutral","We have used this for light gaming, mostly mine craft and it handles that with no problem.","B00ANG3T1S","2025-09-05T02:09:08.060946Z"
1259,"1","usability","2025-09-05T02:09:14.173385Z",2219,5.989,"amazon","positive","That is where this hub comes in handy because I can have it on my desk and plug in my cell phone any time I need to and also have all of my other things plugged into it as well.","B01M8I8KMH","2025-09-05T02:09:14.173429Z"
1260,"1","other","2025-09-05T02:09:21.142407Z",2220,6.832,"amazon","neutral","This should help your stylus last a very long time.","B086451KF8","2025-09-05T02:09:21.142431Z"
1261,"1","other","2025-09-05T02:09:27.874553Z",2221,6.576,"amazon","neutral","Here's what I have:<br /><br />GIGABYTE GA-970A-D3 AM3+ AMD 970 SATA 6Gb/s USB 3.0 ATX AMD Motherboard<br />AMD FX 4350 CPU<br />GeForCE GTX 960 SSC GPU<br />8GB 1866 DDR RAM<br />2x Western Digital Caviar Blue 500 GB SATA III 7200 RPM<br />ASUS DRW-24B1ST Optical Drive","B004GL9NVG","2025-09-05T02:09:27.874573Z"
1262,"1","design","2025-09-05T02:09:34.331512Z",2222,6.313,"amazon","neutral","I thought they were 8"" tall given that they are refered to as ""bookshelf"" speakers.","B000OG6I6A","2025-09-05T02:09:34.331532Z"
1263,"1","other","2025-09-05T02:09:42.204357Z",2223,7.709,"amazon","negative","This wouldn't be an issue if the touchpad could replace my mouse, but it really can't.","B005DSPLC6","2025-09-05T02:09:42.204512Z"
1264,"1","general","2025-09-05T02:09:46.164230Z",2224,3.817,"amazon","positive","I am very pleased with my new headphones.","B013XBI3C4","2025-09-05T02:09:46.164263Z"
1265,"1","design","2025-09-05T02:09:50.308358Z",2225,4.016,"amazon","negative","The nubby texture in the rear is very unattractive and this is not a cover I would have purchased had I seen and touched it in advance.","B00CNMYP0E","2025-09-05T02:09:50.308379Z"
1266,"1","price","2025-09-05T02:09:55.709047Z",2226,5.271,"amazon","negative","Not worth the money at all not to mention I actually lost money on this since they didn’t fully refund me.","B07T8KMGRF","2025-09-05T02:09:55.709067Z"
1267,"1","general","2025-09-05T02:10:03.329846Z",2227,7.489,"amazon","negative","Got her these not to load and she can’t tell the difference.","B076HDSDC3","2025-09-05T02:10:03.329873Z"
1268,"1","other","2025-09-05T02:10:09.357748Z",2228,5.894,"amazon","neutral","Turns out, Amazon doesn't carry the latest and best version of my favorite game.","B07PC8223G","2025-09-05T02:10:09.357772Z"
1269,"1","connectivity","2025-09-05T02:10:14.548120Z",2229,5.064,"amazon","positive","My phone immediately saw them and I was able to pair and connect them without any issue at all.","B0745JLDR1","2025-09-05T02:10:14.548138Z"
1270,"1","performance","2025-09-05T02:10:18.152553Z",2230,3.464,"amazon","negative","Nope the bass just sucks now the music sounds hollow without it.","B01G8JO5F2","2025-09-05T02:10:18.152594Z"
1271,"1","support","2025-09-05T02:10:21.896302Z",2231,3.585,"amazon","neutral","They told me that it may take up to 3 days for a response.","B08P4YG1VQ","2025-09-05T02:10:21.896322Z"
1272,"1","general","2025-09-05T02:11:27.518224Z",2232,65.421,"amazon","neutral","Things I like to set were the power on auto-record.","B00N6AWQ5I","2025-09-05T02:11:27.518245Z"
1273,"1","usability","2025-09-05T02:11:32.921239Z",2233,5.168,"amazon","neutral","Only issue is that it does not attach firmly, but it is good enough for my needs.","B00G6PM2K4","2025-09-05T02:11:32.921258Z"
1274,"1","other","2025-09-05T02:11:38.330464Z",2234,5.263,"amazon","positive","I’ve used them for several days. . . several hours each day. . . without a problem.","B01L1IIEKM","2025-09-05T02:11:38.330489Z"
1275,"1","other","2025-09-05T02:11:42.314535Z",2235,3.852,"amazon","negative","It doesn't usually sear well.","B0097JLQVC","2025-09-05T02:11:42.314579Z"
1276,"1","performance","2025-09-05T02:11:45.441378Z",2236,3.004,"amazon","positive","Can't go wrong with Samsung MicroSD cards.","B01DOB6YQA","2025-09-05T02:11:45.441415Z"
1277,"1","general","2025-09-05T02:11:50.443857Z",2237,4.879,"amazon","negative","I decided to return my printer and buy a wireless instead of using another cable across my place.","B000IZECH4","2025-09-05T02:11:50.443879Z"
1278,"1","usability","2025-09-05T02:11:55.493632Z",2238,4.897,"amazon","neutral","Instructions for assembly are decent, but could be improved.","B01AI2YGK4","2025-09-05T02:11:55.493654Z"
1279,"1","performance","2025-09-05T02:12:03.172511Z",2239,7.556,"amazon","negative","This product produces stable 5V power, but the high-frequency noise it makes is so loud that if I spend more than five minutes in the same room with it I start to get headaches.","B07H9W6MCH","2025-09-05T02:12:03.172532Z"
1280,"1","general","2025-09-05T02:12:07.046086Z",2240,3.746,"amazon","positive","The sound in these headphones is awesome!","B09H5MWT89","2025-09-05T02:12:07.046104Z"
1281,"1","usability","2025-09-05T02:12:11.237750Z",2241,4.051,"amazon","positive","I hate having anything pushing into my ear canal but the small huds work great and are very comfortable!","B01G8JO5F2","2025-09-05T02:12:11.237790Z"
1282,"1","general","2025-09-05T02:12:15.186104Z",2242,3.816,"amazon","positive","Very helpful in reducing the strain and pain of fingers, arms, and hands.","B01KR1C5PY","2025-09-05T02:12:15.186145Z"
1283,"1","usability","2025-09-05T02:12:20.239250Z",2243,4.924,"amazon","neutral","After just one use, the plug was broken and completely unusable.","B00J7V87GM","2025-09-05T02:12:20.239291Z"
1284,"1","usability","2025-09-05T02:12:25.233266Z",2244,4.855,"amazon","neutral","The crash of World of Tanks occurs due to client (program) issue, which was admitted couple days ago by the developer's support folks (they're still working to resolve this, with me).","B009WIW87E","2025-09-05T02:12:25.233285Z"
1285,"1","support","2025-09-05T02:12:29.739183Z",2245,4.378,"amazon","negative","Their support team tells me they'll ship it whenever they feel like it.<br /><br />Beyond this problem of a bad connection and poor support, I have issues with the actual device when I can get it working by playing with the video cable.","B001IA3SZ0","2025-09-05T02:12:29.739208Z"
1286,"1","general","2025-09-05T02:12:37.817322Z",2246,7.953,"amazon","positive","Great quality and low price!","B00EL94Z4I","2025-09-05T02:12:37.817346Z"
1287,"1","performance","2025-09-05T02:12:43.827583Z",2247,5.707,"amazon","negative","This is a notorious fault of the cmos chips.","B00P8N7N0Y","2025-09-05T02:12:43.827601Z"
1288,"1","usability","2025-09-05T02:12:48.211392Z",2248,4.249,"amazon","positive","This cord is exactly what we needed to be able to hook out the playstation to the tv with our hdmi cable!","B07TNH8T1F","2025-09-05T02:12:48.211415Z"
1289,"1","usability","2025-09-05T02:12:53.892379Z",2249,5.553,"amazon","negative","Lasted for one week then, no matter what we tried, the iPhone app could not recognize the camera.","B004P8K24W","2025-09-05T02:12:53.892401Z"
1290,"1","usability","2025-09-05T02:13:17.398372Z",2250,23.346,"amazon","negative","In some instances, such as within Mesh WiFi networks extenders / repeaters can slow down the entire network and are thus not advised.","B08B3WRNYX","2025-09-05T02:13:17.398399Z"
1291,"1","general","2025-09-05T02:13:23.044703Z",2251,5.472,"amazon","neutral","Haven't had a bad one in batch.","B00KB4YVF0","2025-09-05T02:13:23.044742Z"
1292,"1","performance","2025-09-05T02:13:26.827484Z",2252,3.656,"amazon","negative","USB 3.0 rather slow writing (USB A port on PC).","B01INV1Z4M","2025-09-05T02:13:26.827509Z"
1293,"1","usability","2025-09-05T02:14:30.239844Z",2253,63.234,"amazon","positive","This is a great case for my grandson kindle it covers the whole table to keep it protected","B0773GR7PL","2025-09-05T02:14:30.239925Z"
1294,"1","connectivity","2025-09-05T02:14:35.802092Z",2254,5.377,"amazon","neutral","Even sitting right next to it, my xfinity still had faster download speed than this.","B01DRM6MLI","2025-09-05T02:14:35.802113Z"
1295,"1","usability","2025-09-05T02:14:42.234366Z",2255,6.301,"amazon","positive","Had to use this for the first time &amp; it was the easiest process every.","B008I649P0","2025-09-05T02:14:42.234387Z"
1296,"1","usability","2025-09-05T02:14:48.777423Z",2256,6.34,"amazon","neutral","Exactly as described and fit my need almost perfectly.<br />The only bad part is the part that plugs into the outlet<br />needs to click into the power box so that it won't slide out<br />so easily.","B06Y41XM9Z","2025-09-05T02:14:48.777442Z"
1297,"1","other","2025-09-05T02:19:51.069906Z",2257,302.062,"amazon","neutral","64 bit architecture is the current standard, and most current software runs best on it.","B07GLV1VC7","2025-09-05T02:19:51.069933Z"
1298,"1","general","2025-09-05T02:19:56.005785Z",2258,4.748,"amazon","positive","Nearly perfect.<br /><br />The black border that goes around my screen is just a bit thinner than the cam cover is long.<br /><br />No biggie.","B00JY8C606","2025-09-05T02:19:56.005823Z"
1299,"1","general","2025-09-05T02:20:03.817572Z",2259,7.646,"amazon","positive","To me, as long as they work it isn't a problem - just letting you know what they came with!  : )<br /><br />Plus side - they give you a 24 month warranty...","B00Q7DFWFM","2025-09-05T02:20:03.817592Z"
1300,"1","usability","2025-09-05T02:20:12.312932Z",2260,8.357,"amazon","neutral","No problem filling it is or accessing and playing directly the streamable files stored on it.","B01LQQHIEC","2025-09-05T02:20:12.312950Z"
1301,"1","performance","2025-09-05T02:20:15.942446Z",2261,3.495,"amazon","neutral","It can get warm, but nothing too concerning.","B07SYRW97F","2025-09-05T02:20:15.942467Z"
1302,"1","usability","2025-09-05T02:20:19.664804Z",2262,3.587,"amazon","positive","The clip is a nice touch.","B001G23JZ4","2025-09-05T02:20:19.664823Z"
1303,"1","usability","2025-09-05T02:20:25.110280Z",2263,5.286,"amazon","neutral","I don't use it for ordering, tho you can...","B01DFKC2SO","2025-09-05T02:20:25.110304Z"
1304,"1","build_quality","2025-09-05T02:23:30.492413Z",2264,185.154,"amazon","positive","It is very well made.<br /><br />It would also make a nice gift, perhaps for someone graduating college.","B09SKSS5MZ","2025-09-05T02:23:30.492435Z"
1305,"1","other","2025-09-05T02:23:34.989418Z",2265,4.218,"amazon","neutral","This thing was just so tiny I had to have it.","B000GAO9T2","2025-09-05T02:23:34.989438Z"
1306,"1","general","2025-09-05T02:26:59.482407Z",2266,204.271,"amazon","neutral","Last month I added the Sonos One in a different room.","B0792SBYZ8","2025-09-05T02:26:59.482592Z"
1307,"1","other","2025-09-05T02:27:12.158832Z",2267,12.367,"amazon","neutral","I wish it would like of lock but I haven't had it fail yet","B002RCLYXG","2025-09-05T02:27:12.158857Z"
1308,"1","general","2025-09-05T02:31:37.993618Z",2268,265.61,"amazon","negative","It would be super if I can just put it on a flat surface and USE it while it sits on the hard surface of, say a coffee table or nightstand.<br /><br />At this stage, I'd give zero stars if possible.","B01H0GVCPI","2025-09-05T02:31:37.993641Z"
1309,"1","usability","2025-09-05T02:34:51.064359Z",2269,192.835,"amazon","negative","I have a power strip tower by a different brand that is very easy to use and does not require you to lift the tower to remove or plug in a power cord.","B08C4Y196Y","2025-09-05T02:34:51.064383Z"
1310,"1","general","2025-09-05T02:34:56.007974Z",2270,4.705,"amazon","positive","Does what it says…great for kitchen our outdoor kitchen.","B07FQDMKFT","2025-09-05T02:34:56.007998Z"
1311,"1","design","2025-09-05T02:35:02.751634Z",2271,6.614,"amazon","positive","The chose of colors were a like for me as I needed to order 2 (one for my husband) and need to be able to tell them apart.","B013KVTATW","2025-09-05T02:35:02.751669Z"
1312,"1","general","2025-09-05T02:38:05.914707Z",2272,182.967,"amazon","neutral","There is one room in particular that currently needs a low profile cable to run around the base board on the walls just based on the position of the Ethernet port in the wall.","B01A6JCY9Y","2025-09-05T02:38:05.914767Z"
1313,"1","usability","2025-09-05T02:41:20.117505Z",2273,193.956,"amazon","positive","The ease of installation and setup of the system is quite remarkable!","B01LR8PG6Q","2025-09-05T02:41:20.117565Z"
1314,"1","general","2025-09-05T02:41:24.219854Z",2274,3.939,"amazon","neutral","We also purchased but will return the iLive Blue IKB333S.","B00ITT9U78","2025-09-05T02:41:24.219878Z"
1315,"1","design","2025-09-05T02:44:22.746278Z",2275,178.367,"amazon","negative","I tried one that had a strap across the back of the unit, but the strap interfered with the mounting clip on the back.","B01N4M9C33","2025-09-05T02:44:22.746308Z"
1316,"1","usability","2025-09-05T02:44:29.874409Z",2276,6.92,"amazon","negative","Purchased extended warranty and going that route but am not happy with the added hassle of dealing with this.","B0175A7FUA","2025-09-05T02:44:29.874429Z"
1317,"1","general","2025-09-05T02:44:33.679586Z",2277,3.635,"amazon","neutral","I plugged it in and it works.","B06XH46MWW","2025-09-05T02:44:33.679605Z"
1318,"1","design","2025-09-05T02:47:35.573286Z",2278,181.721,"amazon","neutral","The only minor problem is that the top of the sticker is the slightest bit too tall so it wraps around.","B00QKDJHUU","2025-09-05T02:47:35.573307Z"
1319,"1","general","2025-09-05T02:47:39.855651Z",2279,4.047,"amazon","negative","Doesn't come with power cord.","B00W9FLKTY","2025-09-05T02:47:39.855671Z"
1320,"1","general","2025-09-05T02:47:47.788178Z",2280,7.789,"amazon","neutral","The only problem I have is that the rubber pads on top designed to keep the laptop in place keep moving out of their spots.","B003ZUXXWO","2025-09-05T02:47:47.788226Z"
1321,"1","general","2025-09-05T02:47:52.484429Z",2281,4.566,"amazon","neutral","I have denon 5.1 receiver, no issue with hook up.","B00O8YLL8E","2025-09-05T02:47:52.484471Z"
1322,"1","design","2025-09-05T02:52:42.597992Z",2282,289.966,"amazon","negative","works, but cheaply made, and the button is a bit hard to push.","B018E62O4G","2025-09-05T02:52:42.598016Z"
1323,"1","other","2025-09-05T02:52:47.552781Z",2283,4.711,"amazon","neutral","So avoid wireless connections like the plague and when you absolutely MUST use wireless then think about using wireless repeaters and range extenders rather than the built in wireless devices like these IP cameras come with.","B00AEMS0JC","2025-09-05T02:52:47.552800Z"
